search_id,user_id,search_query,search_date,clicked_result_position,location_country
4449,07752,netflix originals,2024-09-06,,USA
4450,02522,comedy shows,2024-01-22,,Canada
4451,06666,christmas movies,2025-01-04,,USA
4452,02977,new releases,2025-02-25,,USA
4453,06602,stand up comedy,2025-05-25,,USA
4454,09985,korean drama,2024-12-01,,Canada
4455,09364,new releases,2025-05-24,,USA
4456,05678,action movies,2025-10-02,,USA
4457,02084,cooking shows,2024-02-10,,USA
4458,05313,music documentaries,2025-03-14,,Canada
4459,09806,music documentaries,2024-02-25,,USA
4460,06047,true crime,2024-06-07,,Canada
4461,05474,travel documentaries,2024-08-03,,Canada
4462,01281,drama series,2025-11-25,,USA
4463,01223,movies like stranger things,2024-07-23,,USA
4464,02390,drama series,2025-06-21,,USA
4465,03474,drama series,2025-04-09,,USA
4466,07124,korean drama,2024-04-06,,Canada
4467,08619,netflix originals,2025-12-12,,USA
4468,05573,romantic comedies,2024-10-30,,USA
4469,09805,korean drama,2024-06-02,,USA
4470,01628,thriller series,2024-04-13,,USA
4471,04400,new releases,2025-10-03,,Canada
4472,07964,korean drama,2024-11-14,,USA
4473,06867,romantic comedies,2025-11-18,,USA
4474,09736,travel documentaries,2024-05-09,,Canada
4475,07859,christmas movies,2025-02-24,,USA
4476,07718,thriller series,2024-11-13,,USA
4477,05196,new releases,2024-08-10,,USA
4478,05665,biographies,2025-12-09,,USA
4479,04295,stand up comedy,2024-07-28,,Canada
4480,06034,comedy shows,2024-08-29,,USA
4481,00021,shows with strong female leads,2025-05-04,,USA
4482,08514,biographies,2024-09-29,,USA
4483,00415,christmas movies,2025-10-07,,USA
4484,03577,cooking shows,2024-03-07,,USA
4485,09762,christmas movies,2024-12-27,,USA
4486,08177,trending now,2025-10-26,,USA
4487,06927,cooking shows,2025-07-02,,USA
4488,07221,trending now,2025-09-21,,USA
4489,03224,travel documentaries,2024-03-13,,USA
4490,07314,christmas movies,2025-08-22,,Canada
4491,05370,travel documentaries,2024-05-06,,Canada
4492,08072,drama series,2024-03-14,,Canada
4493,06692,action movies,2025-06-20,,Canada
4494,01519,action movies,2025-11-03,,USA
4495,03633,drama series,2025-03-13,,USA
4496,04165,family movies,2024-01-09,,Canada
4497,02231,thriller series,2025-04-02,,USA
4498,01810,christmas movies,2025-08-28,,USA
4499,07082,action movies,2025-03-18,,USA
4500,05814,best movies 2024,2024-08-14,,USA
4501,01695,music documentaries,2024-07-20,,Canada
4502,05685,horror movies,2025-11-21,,Canada
4503,04786,drama series,2025-07-05,,USA
4504,08159,biographies,2024-11-09,,USA
4505,06249,documentaries,2024-06-03,,Canada
4506,03309,true crime,2025-09-13,,Canada
4507,07445,animated shows,2024-06-22,,Canada
4508,07383,new releases,2024-03-08,,USA
4509,08807,thriller series,2024-04-09,,USA
4510,07560,war movies,2024-06-11,,Canada
4511,07127,documentaries,2024-01-02,,USA
4512,05594,travel documentaries,2024-12-07,,Canada
4513,05054,travel documentaries,2024-05-02,,USA
4514,08659,classic movies,2024-09-08,,USA
4515,04234,best movies 2024,2024-07-28,,USA
4516,00475,horror movies,2024-10-28,,USA
4517,08607,documentaries,2025-04-26,,USA
4518,09463,classic movies,2024-05-20,,USA
4519,04685,drama series,2025-02-04,,USA
4520,03132,travel documentaries,2025-10-11,,USA
4521,03287,stand up comedy,2024-07-29,,USA
4522,03675,travel documentaries,2025-10-18,,USA
4523,03316,award winning documentaries,2024-11-15,,USA
4524,07118,romantic comedies,2024-12-25,,USA
4525,01661,new releases,2024-05-27,,USA
4526,08303,stand up comedy,2024-06-07,,USA
4527,05778,true crime,2025-10-22,,Canada
4528,03436,netflix originals,2024-06-25,,Canada
4529,01588,netflix originals,2025-08-08,,USA
4530,01930,classic movies,2024-06-18,,USA
4531,02730,superhero movies,2024-04-04,,Canada
4532,03196,cooking shows,2024-06-12,,Canada
4533,09501,true crime,2024-02-24,,USA
4534,07604,superhero movies,2025-06-22,,USA
4535,01630,classic movies,2025-01-14,,Canada
4536,05309,horror movies,2025-01-10,,Canada
4537,00130,travel documentaries,2024-01-08,,USA
4538,07678,horror movies,2024-11-08,,USA
4539,04743,biographies,2024-04-25,,USA
4540,07875,classic movies,2025-10-06,,Canada
4541,09830,comedy shows,2024-05-31,,Canada
4542,01152,cooking shows,2025-12-31,,USA
4543,02275,sci-fi,2025-11-18,,USA
4544,00285,stand up comedy,2025-01-15,,Canada
4545,02011,thriller series,2025-05-24,,USA
4546,01183,netflix originals,2024-05-22,,USA
4547,09829,movies like stranger things,2024-12-12,,USA
4548,04217,documentaries,2024-02-11,,USA
4549,00366,biographies,2025-06-15,,USA
4550,09750,travel documentaries,2024-11-18,,USA
4551,01348,family movies,2024-12-18,,Canada
4552,09755,movies like stranger things,2025-10-18,,USA
4553,07276,action movies,2024-04-13,,USA
4554,03338,korean drama,2025-03-31,,USA
4555,07433,superhero movies,2025-11-18,,USA
4556,08024,horror movies,2025-07-17,,USA
4557,03137,movies based on true stories,2025-02-12,,Canada
4558,05061,animated shows,2024-03-19,,USA
4559,03048,travel documentaries,2024-03-31,,Canada
4560,01883,comedy shows,2024-03-07,,USA
4561,09814,family movies,2024-05-27,,Canada
4562,08561,cooking shows,2024-03-31,,USA
4563,01986,action movies,2024-10-05,,Canada
4564,04610,romantic comedies,2024-08-15,,USA
4565,07144,romantic comedies,2024-01-15,,Canada
4566,03529,stand up comedy,2024-02-04,,USA
4567,04289,christmas movies,2025-05-03,,USA
4568,09576,travel documentaries,2025-09-25,,Canada
4569,02959,documentaries,2024-05-30,,Canada
4570,07975,thriller series,2024-01-17,,USA
4571,00827,movies like stranger things,2025-10-16,,USA
4572,00641,short episodes under 30 minutes,2025-12-04,,Canada
4573,07023,short episodes under 30 minutes,2024-07-23,,Canada
4574,06675,documentaries,2025-11-21,,USA
4575,06109,best movies 2024,2025-09-01,,USA
4576,01073,series with only one season,2025-04-06,,Canada
4577,02651,family movies,2025-01-05,,Canada
4578,03994,netflix originals,2024-07-25,,USA
4579,06481,korean drama,2025-08-19,,USA
4580,00695,christmas movies,2025-04-19,,USA
4581,00833,drama series,2025-06-06,,USA
4582,03323,netflix originals,2025-03-24,,USA
4583,05809,action movies,2024-02-05,,Canada
4584,08671,new releases,2024-11-12,,Canada
4585,01151,korean drama,2025-07-20,,USA
4586,04357,trending now,2025-04-29,,USA
4587,02305,action movies,2025-04-10,,USA
4588,07699,halloween movies,2025-07-02,,USA
4589,03764,family movies,2025-05-02,,USA
4590,07776,family movies,2024-12-30,,Canada
4591,01652,netflix originals,2024-02-11,,USA
4592,02824,cooking shows,2024-09-30,,USA
4593,04162,cooking shows,2025-08-06,,USA
4594,09400,superhero movies,2025-12-13,,USA
4595,09629,classic movies,2025-10-10,,USA
4596,02341,biographies,2025-08-15,,Canada
4597,04585,true crime,2024-01-24,,USA
4598,01725,war movies,2025-09-14,,Canada
4599,01873,netflix originals,2024-02-29,,USA
4600,00433,superhero movies,2024-03-23,,Canada
4601,01687,travel documentaries,2024-11-09,,USA
4602,07379,best movies 2024,2025-05-17,,Canada
4603,04634,travel documentaries,2025-08-26,,USA
4604,04847,award winning documentaries,2024-08-26,,USA
4605,02597,trending now,2025-12-21,,Canada
4606,06186,christmas movies,2024-02-09,,USA
4607,06373,korean drama,2024-03-10,,USA
4608,04126,romantic comedies,2025-04-16,,USA
4609,02062,travel documentaries,2025-03-13,,USA
4610,05501,comedy shows,2025-04-16,,Canada
4611,03425,action movies,2024-01-12,,Canada
4612,00881,action movies,2024-03-31,,Canada
4613,03171,short episodes under 30 minutes,2024-03-26,,USA
4614,09122,drama series,2025-02-11,,Canada
4615,04587,korean drama,2024-03-04,,USA
4616,03779,trending now,2024-07-23,,USA
4617,03825,biographies,2025-06-12,,USA
4618,04380,family movies,2024-10-16,,USA
4619,00218,family movies,2025-03-20,,USA
4620,01200,thriller series,2025-09-29,,USA
4621,02352,family movies,2025-11-29,,Canada
4622,07354,cooking shows,2025-12-01,,USA
4623,06423,animated shows,2025-08-08,,USA
4624,09423,drama series,2025-09-15,,USA
4625,07624,movies based on true stories,2024-04-26,,USA
4626,08841,horror movies,2024-09-20,,USA
4627,07496,war movies,2024-01-21,,USA
4628,05247,horror movies,2024-08-29,,USA
4629,07232,documentaries,2025-09-27,,Canada
4630,06532,travel documentaries,2025-07-05,,USA
4631,07932,classic movies,2025-06-07,,Canada
4632,08584,documentaries,2025-08-22,,USA
4633,09640,new releases,2025-07-12,,USA
4634,09421,animated shows,2025-02-22,,USA
4635,04426,trending now,2024-07-05,,USA
4636,05560,family movies,2025-10-31,,USA
4637,01015,action movies,2024-08-24,,USA
4638,02706,cooking shows,2024-07-18,,Canada
4639,07897,documentaries,2024-05-04,,USA
4640,07080,horror movies,2024-08-02,,Canada
4641,04602,horror movies,2025-01-17,,Canada
4642,07187,best movies 2024,2025-04-06,,USA
4643,00822,thriller series,2025-07-05,,USA
4644,02820,sci-fi,2024-08-26,,USA
4645,09465,drama series,2025-09-15,,USA
4646,00185,true crime,2025-12-10,,USA
4647,05257,true crime,2024-10-14,,USA
4648,02243,comedy shows,2024-02-08,,USA
4649,08701,music documentaries,2024-09-08,,Canada
4650,09405,biographies,2025-05-08,,USA
4651,04459,music documentaries,2025-11-03,,Canada
4652,03209,biographies,2025-01-21,,USA
4653,03160,true crime,2025-07-13,,Canada
4654,08404,sci-fi,2025-05-15,,Canada
4655,07279,war movies,2025-08-22,,USA
4656,08981,action movies,2024-03-17,,Canada
4657,07719,war movies,2024-05-06,,USA
4658,08014,korean drama,2025-09-12,,USA
4659,02895,true crime,2025-11-25,,USA
4660,06085,shows with strong female leads,2025-01-18,,USA
4661,09721,music documentaries,2024-05-15,,USA
4662,01936,comedy shows,2024-03-27,,USA
4663,02273,comedy shows,2025-05-16,,USA
4664,09612,biographies,2025-07-10,,Canada
4665,03958,trending now,2024-08-25,,Canada
4666,03074,halloween movies,2025-09-18,,Canada
4667,01253,war movies,2024-05-27,,Canada
4668,05314,drama series,2025-01-18,,USA
4669,07330,classic movies,2025-11-24,,USA
4670,04836,cooking shows,2025-10-10,,USA
4671,09224,romantic comedies,2025-02-23,,USA
4672,07479,christmas movies,2024-07-13,,USA
4673,03292,comedy shows,2024-11-10,,Canada
4674,03053,biographies,2024-03-04,,Canada
4675,07330,new releases,2024-04-11,,USA
4676,09692,horror movies,2025-11-03,,USA
4677,00868,classic movies,2024-05-01,,Canada
4678,03143,biographies,2025-06-22,,Canada
4679,07944,halloween movies,2024-12-01,,USA
4680,02852,romantic comedies,2024-07-26,,USA
4681,02784,drama series,2025-07-15,,Canada
4682,03592,romantic comedies,2025-12-06,,USA
4683,03452,documentaries,2024-12-31,,USA
4684,01691,christmas movies,2025-05-08,,USA
4685,07717,documentaries,2024-09-05,,USA
4686,05597,new releases,2024-07-02,,USA
4687,08688,travel documentaries,2024-10-11,,USA
4688,06608,trending now,2024-07-15,,USA
4689,01057,superhero movies,2025-02-23,,USA
4690,07572,cooking shows,2024-04-10,,USA
4691,01770,award winning documentaries,2024-03-10,,USA
4692,09243,biographies,2025-06-15,,USA
4693,05630,netflix originals,2024-06-14,,USA
4694,07013,thriller series,2025-05-29,,Canada
4695,06813,drama series,2025-12-21,,USA
4696,05389,family movies,2025-07-01,,Canada
4697,08861,sci-fi,2024-03-16,,USA
4698,02820,movies based on true stories,2024-12-31,,Canada
4699,04902,biographies,2024-12-28,,Canada
4700,05963,new releases,2024-10-02,,Canada
4701,05014,war movies,2025-05-31,,Canada
4702,04366,comedy shows,2025-12-28,,USA
4703,07799,documentaries,2025-03-17,,Canada
4704,03431,animated shows,2025-12-11,,Canada
4705,02659,documentaries,2024-10-07,,Canada
4706,03959,animated shows,2024-01-07,,USA
4707,08146,korean drama,2025-10-03,,Canada
4708,04938,travel documentaries,2025-10-21,,Canada
4709,02039,christmas movies,2025-03-04,,USA
4710,03748,new releases,2025-08-21,,USA
4711,09808,sci-fi,2025-05-20,,USA
4712,04646,comedy shows,2024-10-26,,USA
4713,01805,new releases,2024-04-09,,USA
4714,08743,family movies,2025-08-20,,USA
4715,07548,animated shows,2025-06-22,,Canada
4716,06278,classic movies,2025-10-26,,Canada
4717,07413,stand up comedy,2025-12-03,,USA
4718,07966,award winning documentaries,2025-03-25,,Canada
4719,05577,action movies,2025-03-28,,Canada
4720,01778,cooking shows,2024-04-28,,USA
4721,08470,comedy shows,2024-07-13,,Canada
4722,09463,true crime,2025-10-13,,USA
4723,05547,biographies,2024-03-08,,USA
4724,00045,classic movies,2024-12-02,,Canada
4725,01863,sci-fi,2025-08-27,,USA
4726,03310,action movies,2024-05-05,,USA
4727,03185,true crime,2024-03-22,,USA
4728,08459,shows with strong female leads,2024-06-06,,USA
4729,08630,stand up comedy,2025-10-07,,Canada
4730,05232,new releases,2024-10-23,,USA
4731,09092,korean drama,2025-12-13,,USA
4732,03018,sci-fi,2025-02-21,,Canada
4733,07306,thriller series,2025-02-27,,USA
4734,09952,cooking shows,2025-01-08,,USA
4735,07767,true crime,2025-12-28,,Canada
4736,08231,christmas movies,2025-02-09,,USA
4737,04029,drama series,2024-10-07,,USA
4738,07690,netflix originals,2025-07-01,,USA
4739,08988,family movies,2025-08-16,,Canada
4740,05343,new releases,2024-11-06,,Canada
4741,07089,netflix originals,2024-02-25,,Canada
4742,05377,shows with strong female leads,2025-11-15,,Canada
4743,01807,documentaries,2024-01-03,,Canada
4744,09615,true crime,2025-11-10,,USA
4745,02942,documentaries,2025-10-22,,USA
4746,00542,romantic comedies,2025-07-18,,USA
4747,02523,stand up comedy,2025-01-17,,Canada
4748,02585,animated shows,2024-08-10,,Canada
4749,03141,stand up comedy,2025-05-09,,Canada
4750,08460,classic movies,2025-11-10,,USA
4751,08827,classic movies,2024-02-27,,Canada
4752,09303,best movies 2024,2024-10-14,,USA
4753,04973,music documentaries,2024-11-09,,USA
4754,03391,war movies,2024-01-11,,Canada
4755,04214,christmas movies,2025-01-01,,USA
4756,06032,drama series,2025-08-18,,USA
4757,02434,cooking shows,2024-12-24,,USA
4758,09117,series with only one season,2024-12-07,,USA
4759,03771,family movies,2024-06-28,,Canada
4760,01659,romantic comedies,2024-12-16,,USA
4761,06066,comedy shows,2024-04-04,,USA
4762,08232,classic movies,2025-11-07,,Canada
4763,00800,drama series,2024-12-13,,Canada
4764,03621,thriller series,2024-04-04,,Canada
4765,03939,halloween movies,2025-11-09,,USA
4766,06187,thriller series,2025-03-26,,Canada
4767,05602,romantic comedies,2025-11-26,,USA
4768,01750,cooking shows,2025-08-20,,Canada
4769,02322,family movies,2024-09-01,,USA
4770,06854,true crime,2025-09-11,,USA
4771,00089,animated shows,2024-09-09,,USA
4772,03833,short episodes under 30 minutes,2025-09-23,,USA
4773,01267,classic movies,2025-12-14,,USA
4774,02261,classic movies,2025-10-30,,USA
4775,07665,superhero movies,2024-11-28,,USA
4776,03539,classic movies,2025-07-04,,USA
4777,02245,travel documentaries,2025-07-05,,USA
4778,03037,stand up comedy,2025-06-15,,Canada
4779,08113,comedy shows,2025-03-03,,Canada
4780,01046,award winning documentaries,2025-11-29,,Canada
4781,03297,war movies,2025-08-14,,Canada
4782,01924,horror movies,2024-10-13,,USA
4783,09633,travel documentaries,2024-01-21,,USA
4784,07135,stand up comedy,2025-05-04,,USA
4785,00812,trending now,2024-12-28,,USA
4786,07405,trending now,2025-02-11,,Canada
4787,04969,animated shows,2024-07-31,,USA
4788,05360,christmas movies,2025-03-30,,USA
4789,01929,best movies 2024,2024-06-27,,USA
4790,06068,war movies,2025-04-11,,Canada
4791,08474,true crime,2024-10-02,,USA
4792,04393,series with only one season,2024-09-10,,USA
4793,07997,best movies 2024,2025-07-14,,USA
4794,08845,horror movies,2024-12-19,,USA
4795,04072,new releases,2024-12-12,,USA
4796,03168,animated shows,2025-10-14,,USA
4797,00516,netflix originals,2024-09-12,,Canada
4798,03453,drama series,2024-12-21,,USA
4799,09064,animated shows,2025-07-23,,USA
4800,09838,stand up comedy,2024-11-06,,Canada
4801,06537,halloween movies,2025-10-17,,USA
4802,03867,music documentaries,2024-05-25,,USA
4803,07655,christmas movies,2024-08-31,,Canada
4804,08364,comedy shows,2025-08-24,,USA
4805,04647,short episodes under 30 minutes,2025-11-16,,USA
4806,01013,trending now,2024-03-10,,Canada
4807,04644,netflix originals,2024-03-29,,USA
4808,08986,comedy shows,2024-01-23,,USA
4809,06457,cooking shows,2024-01-29,,Canada
4810,01708,new releases,2024-11-19,,USA
4811,09464,animated shows,2025-07-13,,Canada
4812,06806,biographies,2024-11-13,,USA
4813,01798,biographies,2024-12-31,,USA
4814,01835,travel documentaries,2025-09-25,,USA
4815,07296,true crime,2024-06-03,,Canada
4816,09607,netflix originals,2025-08-05,,USA
4817,01461,superhero movies,2024-07-31,,USA
4818,09533,comedy shows,2025-05-30,,USA
4819,00762,war movies,2025-11-22,,USA
4820,01625,netflix originals,2025-08-08,,USA
4821,08455,netflix originals,2024-01-12,,Canada
4822,08433,christmas movies,2025-03-22,,USA
4823,03669,documentaries,2024-12-14,,Canada
4824,09152,thriller series,2024-03-02,,Canada
4825,07094,best movies 2024,2024-12-18,,USA
4826,07739,superhero movies,2024-05-15,,USA
4827,07069,stand up comedy,2024-05-19,,Canada
4828,09267,korean drama,2024-07-14,,Canada
4829,02234,war movies,2025-04-30,,USA
4830,01301,trending now,2025-05-06,,USA
4831,06327,true crime,2025-04-04,,USA
4832,01437,new releases,2024-02-25,,USA
4833,01332,korean drama,2024-12-16,,Canada
4834,01532,trending now,2025-11-26,,Canada
4835,09318,new releases,2024-11-11,,Canada
4836,08485,netflix originals,2024-07-29,,USA
4837,06641,biographies,2024-07-04,,USA
4838,05727,comedy shows,2024-05-01,,USA
4839,00435,superhero movies,2025-09-30,,USA
4840,09888,netflix originals,2024-09-23,,USA
4841,04626,new releases,2024-01-12,,Canada
4842,01976,romantic comedies,2024-01-22,,USA
4843,05484,trending now,2024-05-08,,USA
4844,08948,cooking shows,2025-08-18,,USA
4845,02500,romantic comedies,2025-06-26,,USA
4846,08955,biographies,2025-10-11,,USA
4847,01099,netflix originals,2024-08-31,,USA
4848,09581,action movies,2024-03-24,,USA
4849,02447,cooking shows,2025-12-27,,Canada
4850,05092,halloween movies,2025-07-11,,USA
4851,01379,shows with strong female leads,2025-05-21,,USA
4852,03739,korean drama,2025-11-12,,USA
4853,02499,music documentaries,2024-02-12,,USA
4854,09413,halloween movies,2024-12-25,,USA
4855,07021,best movies 2024,2024-11-06,,Canada
4856,09468,movies like stranger things,2024-08-24,,Canada
4857,00320,classic movies,2024-02-27,,Canada
4858,03855,sci-fi,2024-12-05,,USA
4859,00460,action movies,2024-01-05,,USA
4860,03512,classic movies,2025-01-16,,USA
4861,04885,true crime,2025-01-03,,Canada
4862,06288,comedy shows,2025-05-03,,USA
4863,00654,war movies,2024-06-10,,USA
4864,07744,award winning documentaries,2025-05-10,,Canada
4865,09700,action movies,2025-05-27,,USA
4866,00654,family movies,2025-01-28,,USA
4867,07313,trending now,2024-09-27,,USA
4868,07535,movies based on true stories,2025-04-29,,USA
