session_id,user_id,movie_id,watch_date,watch_duration_minutes,progress_percentage,location_country,rating
011593,05487,0648,2025-08-26,67.0,24.7,USA,
011594,03537,0014,2024-01-01,48.2,81.5,USA,5
011595,01774,0986,2025-06-01,6.3,71.8,USA,
011596,05416,0357,2025-05-29,47.9,87.6,Canada,2
011597,02559,0313,2024-06-03,69.5,27.6,USA,
011598,05908,0541,2024-12-24,19.7,45.8,USA,5
011599,05080,0899,2024-07-16,24.8,55.2,Canada,
011600,09455,0472,2025-04-19,65.6,93.2,USA,1
011601,06725,0911,2025-12-21,55.1,63.6,USA,
011602,05421,0357,2025-11-05,58.5,85.3,USA,
011603,03292,0142,2025-08-19,76.2,44.3,Canada,
011604,09211,0872,2024-09-30,35.1,31.7,USA,
011605,09982,0479,2024-11-25,,19.6,USA,
011606,03525,0779,2025-04-12,12.6,35.1,Canada,
011607,03505,0381,2024-06-24,77.3,99.2,USA,4
011608,08999,0282,2025-11-02,93.8,0.3,USA,
011609,05990,0193,2024-06-25,22.2,37.9,Canada,
011610,02667,0281,2025-12-27,147.9,1.0,USA,
011611,08597,0062,2024-06-25,39.4,40.4,Canada,
011612,07141,0661,2025-04-13,16.2,99.1,Canada,4
011613,08786,0307,2024-06-03,53.8,10.8,USA,
011614,06896,0098,2024-09-28,25.3,76.7,USA,2
011615,04108,0579,2025-07-02,49.2,63.6,USA,
011616,03281,0369,2024-09-30,69.3,86.4,USA,
011617,02213,0438,2024-06-29,20.5,93.5,USA,
011618,08079,0263,2024-01-06,18.5,83.6,USA,
011619,09735,0523,2024-04-22,63.8,24.2,USA,
011620,07602,0479,2025-09-14,50.0,66.0,USA,
011621,00614,0858,2024-05-25,54.0,87.2,USA,
011622,00869,0791,2024-06-09,13.4,6.6,USA,
011623,00812,0976,2025-01-29,,88.5,USA,4
011624,04863,0242,2025-05-14,55.6,93.1,USA,
011625,04178,0467,2024-01-03,41.8,78.9,USA,
011626,01745,0148,2025-11-22,92.0,,USA,
011627,02257,0954,2025-09-10,75.3,96.7,Canada,3
011628,07613,0119,2024-07-28,77.4,76.5,Canada,
011629,08714,0330,2025-06-23,68.8,26.0,USA,
011630,07197,0812,2024-04-12,37.9,44.0,Canada,
011631,05424,0120,2024-02-05,22.9,94.7,USA,
011632,05090,0185,2024-11-19,30.9,83.3,USA,
011633,06609,0622,2025-02-03,36.7,26.4,USA,
011634,09718,0534,2025-01-13,65.6,33.3,USA,2
011635,01470,0983,2025-08-19,52.1,49.9,USA,
011636,02676,0776,2025-06-22,,28.5,USA,
011637,01514,0103,2024-01-15,80.7,3.6,Canada,
011638,04877,0013,2024-06-28,,54.7,USA,
011639,01452,0333,2025-08-15,35.6,87.5,USA,
011640,04655,0903,2024-09-16,135.6,9.9,USA,2
011641,03008,0285,2024-07-06,,,USA,
011642,03125,0941,2025-07-07,65.2,63.0,Canada,
011643,01754,0777,2025-11-23,184.6,89.7,Canada,
011644,01613,0858,2025-12-27,71.8,40.5,Canada,
011645,03276,0134,2024-04-22,,11.8,USA,
011646,08748,0545,2024-04-10,68.9,,Canada,
011647,02050,0285,2025-12-15,40.4,62.7,Canada,
011648,00825,0851,2024-05-03,,95.6,USA,
011649,03031,0800,2024-09-11,88.4,31.5,Canada,
011650,01082,0917,2024-11-19,39.2,76.5,USA,
011651,05300,0697,2025-03-26,118.0,28.2,USA,
011652,00493,0273,2024-10-11,,26.4,USA,4
011653,04765,0610,2025-07-15,18.2,35.3,Canada,
011654,07203,0467,2024-08-05,,41.0,USA,
011655,08267,0829,2024-03-03,,,Canada,
011656,03361,0843,2025-05-31,41.0,53.3,USA,
011657,08563,0060,2025-01-22,81.0,38.5,USA,2
011658,04683,0676,2025-07-12,,64.7,USA,
011659,00329,0374,2025-03-02,58.5,84.7,Canada,
011660,09983,0663,2025-04-23,52.2,35.9,USA,
011661,08969,0767,2024-07-01,83.5,32.2,USA,
011662,04675,0343,2024-11-11,98.2,,Canada,
011663,04317,0354,2025-05-20,59.9,85.5,USA,2
011664,09380,0995,2025-03-21,15.0,9.5,USA,
011665,09696,0401,2024-09-03,46.5,29.3,USA,
011666,05804,0269,2025-10-16,22.3,,Canada,
011667,03326,0736,2024-11-16,,59.8,USA,
011668,08380,0849,2025-12-25,16.8,,USA,
011669,01215,0262,2024-11-19,23.0,76.8,USA,
011670,07557,0756,2025-08-16,53.1,31.3,USA,
011671,09302,0191,2024-02-09,12.8,33.8,USA,
011672,08723,0683,2025-12-05,16.3,52.1,USA,
011673,09263,0426,2025-12-12,,35.1,USA,
011674,03137,0496,2024-09-05,27.9,73.3,USA,
011675,09155,0683,2024-11-13,47.6,74.3,Canada,
011676,06619,0996,2024-05-17,54.7,23.0,USA,
011677,05266,0665,2025-05-27,113.4,20.6,USA,
011678,07090,0824,2025-07-15,32.3,7.8,USA,
011679,07966,0947,2025-11-01,,21.0,Canada,
011680,09598,0067,2025-09-05,,46.5,USA,
011681,08709,0568,2024-11-13,34.4,42.2,USA,
011682,06570,0623,2025-01-03,31.1,28.3,USA,
011683,01492,0703,2024-06-03,96.0,58.9,USA,
011684,05214,0015,2024-02-13,18.7,93.2,USA,
011685,04229,0447,2025-02-22,,70.1,USA,3
011686,07509,0302,2025-10-09,47.3,77.2,USA,
011687,04410,0765,2025-04-21,26.1,56.3,USA,3
011688,00591,0530,2025-08-06,477.7,49.1,USA,
011689,07380,0522,2024-12-28,126.1,62.6,Canada,
011690,09736,0645,2024-02-16,46.0,88.7,Canada,
011691,03057,0422,2024-07-11,62.5,17.0,USA,
011692,02207,0469,2025-05-05,37.5,40.0,Canada,
011693,02709,0172,2024-05-13,,56.2,USA,
011694,05982,0129,2025-03-09,40.0,57.8,USA,
011695,05723,0565,2025-01-10,66.4,96.7,USA,
011696,00748,0812,2024-11-07,79.8,10.3,USA,
011697,08993,0793,2024-08-01,126.5,34.0,USA,
011698,06554,0555,2024-07-11,28.2,46.2,USA,5
011699,01498,0157,2025-10-14,24.3,50.6,USA,
011700,01380,0426,2025-07-14,69.4,,USA,
011701,08872,0994,2025-03-04,51.1,52.4,USA,4
011702,07361,0623,2025-10-02,26.5,6.2,USA,
011703,03771,0443,2025-07-29,33.9,25.3,USA,3
011704,03343,0595,2024-08-10,87.4,39.2,USA,4
011705,09089,0182,2025-08-19,135.1,75.6,Canada,
011706,01547,0051,2025-10-10,57.7,78.1,USA,
011707,03127,0684,2025-05-05,86.4,99.6,USA,
011708,05890,0310,2025-11-26,,13.8,USA,
011709,06209,0951,2025-01-22,,29.5,USA,
011710,08876,0787,2025-01-28,13.8,49.2,Canada,
011711,01296,0484,2024-03-18,,30.6,Canada,
011712,01386,0256,2025-08-23,88.8,8.9,USA,
011713,00943,0765,2025-01-09,4.1,30.8,USA,
011714,03281,0512,2024-12-13,24.2,33.5,USA,2
011715,01034,0189,2024-10-25,148.9,33.3,Canada,5
011716,02787,0524,2024-06-29,449.9,94.6,USA,3
011717,02234,0800,2025-01-04,15.1,60.3,USA,
011718,01621,0726,2024-09-21,32.5,72.7,USA,
011719,03536,0641,2024-12-17,13.2,8.5,USA,5
011720,03206,0257,2025-11-09,56.5,19.8,USA,
011721,02883,0741,2024-04-13,35.0,17.7,USA,5
011722,00171,0280,2025-08-08,45.8,78.6,USA,
011723,08141,0845,2024-05-08,18.1,14.6,USA,
011724,09746,0753,2024-08-24,13.5,85.3,Canada,
011725,03898,0305,2024-12-05,,15.3,USA,
011726,09788,0604,2024-05-25,76.5,63.3,USA,
011727,09816,0481,2025-07-06,79.5,,Canada,2
011728,04123,0602,2024-10-17,38.6,39.1,USA,2
011729,05110,0273,2025-08-06,122.5,67.0,USA,5
011730,09284,0281,2025-04-04,85.2,15.3,USA,
011731,02838,0063,2024-10-16,34.2,53.0,USA,
011732,08600,0928,2024-10-15,,,USA,
011733,05229,0002,2025-03-28,78.4,6.9,Canada,
011734,04170,0502,2025-10-25,,70.6,Canada,
011735,06722,0363,2025-02-13,9.5,17.9,USA,
011736,00680,0798,2025-03-09,49.2,34.9,Canada,
011737,07430,0114,2024-04-26,64.5,30.2,USA,
011738,05488,0206,2025-05-26,25.3,58.7,USA,
011739,00237,0589,2024-04-19,6.3,49.5,USA,
011740,06805,0165,2025-07-27,36.0,43.7,USA,
011741,02424,0757,2025-06-09,77.2,,USA,
011742,01033,0075,2024-10-11,20.7,89.7,USA,2
011743,06340,0571,2025-05-20,193.6,47.1,USA,
011744,02941,0685,2025-01-29,139.2,51.4,USA,
011745,05410,0432,2024-03-03,25.3,35.5,USA,
011746,03133,0073,2024-03-28,55.4,46.1,USA,4
011747,07081,0228,2025-07-19,54.4,66.3,Canada,4
011748,04943,0022,2025-11-17,,82.7,Canada,
011749,06962,0836,2025-10-06,75.7,4.9,USA,
011750,07731,0991,2024-02-06,98.0,26.7,Canada,
011751,00634,0171,2025-09-18,56.7,8.3,USA,
011752,06823,0230,2024-04-10,14.7,6.2,USA,
011753,04104,0755,2025-03-07,50.2,49.1,USA,
011754,09585,0372,2025-07-30,,,Canada,
011755,06488,0489,2024-10-27,24.0,41.2,USA,
011756,03447,0705,2024-07-12,141.8,,USA,
011757,05739,0183,2024-10-26,156.1,37.6,Canada,
011758,03099,0659,2025-08-05,,6.0,USA,
011759,08098,0576,2024-07-16,44.8,46.6,USA,
011760,05477,0009,2024-11-14,47.8,79.3,USA,
011761,08254,0204,2025-06-20,35.8,70.9,USA,
011762,05182,0935,2024-05-16,,,USA,2
011763,01818,0683,2025-11-22,61.3,7.0,USA,
011764,08825,0162,2024-06-21,7.9,,USA,
011765,04888,0459,2024-05-28,53.4,77.8,USA,
011766,02599,0741,2025-01-30,33.6,63.1,Canada,
011767,09493,0319,2025-02-27,18.5,46.8,USA,3
011768,02654,0944,2025-02-02,27.6,1.8,USA,3
011769,01455,0687,2025-06-21,,59.3,USA,3
011770,01139,0913,2024-12-27,342.7,71.1,USA,4
011771,05808,0209,2024-10-23,92.0,67.4,Canada,
011772,03193,0375,2025-01-22,96.8,71.9,USA,
011773,06117,0720,2025-01-13,,55.6,USA,
011774,03760,0556,2024-09-17,17.8,39.5,USA,3
011775,03030,0919,2024-08-10,125.7,42.0,USA,
011776,09553,0875,2025-08-16,34.3,99.4,USA,
011777,05096,0808,2025-02-15,19.1,70.2,Canada,
011778,00064,0360,2025-03-04,45.9,23.9,USA,
011779,01346,0524,2025-11-16,45.1,42.3,USA,
011780,00975,0215,2025-11-17,81.3,81.7,Canada,
011781,04162,0307,2025-08-15,15.3,79.8,USA,
011782,05963,0723,2025-06-14,19.0,78.4,USA,
011783,09815,0818,2025-05-02,,70.7,USA,
011784,08650,0480,2024-01-25,81.1,11.3,Canada,
011785,06597,0705,2024-04-18,43.7,68.8,USA,
011786,03331,0591,2024-01-04,32.9,28.4,USA,
011787,01741,0432,2025-06-28,163.1,18.1,USA,
011788,06056,0536,2024-06-10,100.4,24.8,USA,
011789,06322,0701,2024-12-10,79.4,23.3,USA,
011790,01955,0054,2024-11-06,101.3,47.1,USA,3
011791,00280,0053,2024-04-16,74.0,9.3,USA,
011792,02392,0305,2025-04-15,98.0,15.8,USA,
011793,09233,0124,2024-05-18,37.6,12.7,USA,3
011794,06440,0885,2024-05-10,125.2,9.9,USA,
011795,00962,0858,2024-01-03,,,USA,
011796,06828,0168,2024-04-06,168.4,42.5,USA,
011797,01218,0895,2024-01-05,95.4,61.9,Canada,
011798,08567,0920,2025-04-29,41.1,82.5,Canada,
011799,06008,0970,2024-11-18,37.2,,USA,
011800,04131,0966,2025-04-29,25.3,90.9,USA,
011801,01393,0450,2025-06-08,59.7,19.6,USA,
011802,02077,0893,2024-10-14,145.9,93.5,USA,
011803,08967,0034,2024-03-09,130.6,12.8,USA,
011804,04317,0914,2025-07-03,56.7,32.2,USA,
011805,06197,0344,2024-02-17,18.6,49.7,Canada,
011806,04590,0460,2025-08-30,36.1,78.3,USA,
011807,08143,0664,2024-08-11,90.0,84.7,USA,2
011808,06261,0072,2024-07-09,38.9,95.4,USA,
011809,08472,0129,2025-06-18,29.2,51.9,USA,
011810,07898,0685,2025-06-07,31.9,29.4,Canada,
011811,04842,0921,2024-05-03,107.3,54.0,USA,
011812,07162,0010,2024-01-21,39.6,63.7,USA,
011813,09667,0100,2024-02-05,38.6,15.9,USA,
011814,01060,0297,2024-10-09,104.8,95.8,Canada,
011815,01923,0519,2024-10-30,40.8,77.3,USA,
011816,06102,0819,2024-05-06,82.2,94.2,Canada,
011817,04593,0605,2025-02-11,140.5,79.9,USA,
011818,06350,0794,2024-07-30,18.5,75.2,Canada,
011819,02474,0490,2024-04-29,39.3,14.7,USA,
011820,08109,0739,2024-04-14,47.0,65.5,Canada,
011821,08097,0160,2024-04-24,61.4,20.7,Canada,2
011822,06749,0690,2025-10-15,36.2,1.8,USA,
011823,04550,0119,2024-04-26,128.2,44.6,Canada,
011824,00595,0808,2024-07-02,32.2,0.5,USA,
011825,05453,0096,2024-06-25,9.3,,USA,
011826,00507,0801,2024-07-23,46.1,60.7,USA,
011827,04890,0503,2024-09-27,91.4,75.4,USA,
011828,07638,0850,2025-03-14,81.5,95.1,Canada,
011829,08213,0359,2024-05-17,42.2,12.0,USA,
011830,01400,0086,2025-06-10,157.3,4.7,USA,
011831,03202,0271,2025-04-27,79.1,18.9,USA,
011832,07855,0233,2025-06-14,123.7,45.8,USA,
011833,06764,0919,2024-11-27,48.1,38.8,USA,
011834,07963,0105,2025-03-12,17.3,30.8,USA,
011835,05191,0485,2024-03-28,20.9,,Canada,
011836,05682,0141,2025-11-05,83.2,64.8,USA,
011837,03679,0022,2024-07-08,34.5,79.7,USA,
011838,00337,0086,2025-11-12,126.2,85.8,Canada,
011839,01668,0832,2024-07-12,59.9,47.6,USA,
011840,00910,0349,2024-09-19,23.8,69.8,USA,
011841,08468,0643,2025-12-20,59.9,34.8,USA,
011842,09084,0019,2024-08-28,98.1,93.7,USA,5
011843,08205,0236,2025-08-12,27.8,12.0,USA,4
011844,05123,0817,2025-09-17,,9.9,USA,
011845,08154,0100,2025-10-15,70.6,32.2,USA,
011846,00974,0435,2024-09-13,44.9,60.8,USA,
011847,04271,0679,2025-01-29,21.8,71.0,USA,
011848,01409,0198,2024-01-10,83.5,8.1,Canada,
011849,02289,0270,2025-11-10,96.7,62.2,USA,
011850,08739,0668,2025-08-12,47.9,,USA,
011851,01219,0415,2024-10-20,53.1,49.4,USA,
011852,01421,0697,2024-12-18,121.9,2.0,USA,
011853,09647,0685,2025-04-25,70.7,50.8,Canada,5
011854,03378,0474,2024-05-10,29.7,53.7,USA,
011855,07502,0115,2025-10-10,,11.2,USA,
011856,04099,0902,2024-09-25,70.7,52.0,USA,3
011857,02739,0298,2025-06-01,112.1,66.3,USA,
011858,07620,0515,2025-09-25,,55.5,USA,
011859,01843,0393,2025-07-01,47.0,94.7,USA,
011860,08939,0771,2024-07-15,107.7,63.1,Canada,
011861,02817,0081,2025-10-07,57.1,16.4,USA,
011862,09064,0283,2024-09-27,127.2,64.5,USA,
011863,00495,0563,2024-10-13,128.6,,Canada,2
011864,06561,0526,2024-06-12,40.5,20.9,USA,4
011865,05511,0357,2024-08-12,20.5,30.5,USA,3
011866,03445,0488,2025-10-08,,29.7,USA,
011867,09268,0751,2025-07-29,13.5,12.6,USA,4
011868,07544,0689,2025-10-20,71.3,69.4,Canada,
011869,07563,0772,2024-02-24,,22.4,USA,
011870,03995,0746,2025-05-16,37.9,28.9,USA,
011871,07254,0176,2024-04-07,21.6,68.6,Canada,
011872,00046,0200,2024-11-08,62.8,73.5,USA,
011873,02058,0395,2025-01-02,73.7,16.3,USA,
011874,00664,0317,2025-05-15,17.6,13.3,USA,
011875,04669,0086,2025-07-16,13.1,,Canada,
011876,02030,0948,2025-11-06,28.6,,USA,
011877,05718,0883,2025-02-22,21.6,18.8,USA,
011878,02697,0033,2024-10-19,123.6,75.2,Canada,
011879,08832,0362,2024-02-05,23.4,29.5,USA,
011880,02664,0172,2024-01-05,57.5,46.5,Canada,
011881,02746,0800,2024-12-11,27.5,90.2,Canada,4
011882,05005,0728,2025-02-08,32.2,55.0,USA,
011883,06322,0770,2024-11-04,38.2,4.0,USA,3
011884,05126,0863,2024-08-28,13.9,51.4,Canada,
011885,04949,0647,2025-12-29,,10.1,USA,
011886,04403,0435,2025-05-08,,16.8,USA,
011887,03428,0725,2024-01-07,107.3,12.9,USA,
011888,05913,0830,2025-06-03,26.2,95.1,Canada,
011889,00395,0998,2025-12-24,,34.0,Canada,5
011890,03598,0780,2024-04-14,141.6,13.4,USA,
011891,00330,0323,2025-12-17,79.0,,USA,
011892,00773,0240,2024-07-26,,84.3,USA,
011893,08136,0592,2025-02-11,23.6,25.0,USA,
011894,01646,0278,2024-03-21,,85.7,Canada,
011895,09925,0459,2024-04-29,53.0,24.9,USA,
011896,01788,0935,2025-08-11,48.2,17.5,Canada,
011897,09816,0142,2024-04-09,53.0,,USA,
011898,01000,0234,2024-11-27,11.2,60.5,USA,
011899,01849,0589,2025-02-25,0.9,50.0,USA,
011900,01562,0784,2025-08-19,29.6,63.4,Canada,
011901,00774,0860,2024-01-21,27.8,32.2,USA,
011902,07312,0583,2024-05-03,82.9,51.4,USA,2
011903,05180,0274,2025-04-25,12.6,13.9,USA,
011904,01804,0335,2024-04-22,25.4,,USA,
011905,09291,0210,2025-10-30,,74.8,Canada,
011906,02051,0559,2025-10-22,63.1,54.0,USA,
011907,09791,0715,2025-03-26,34.9,,Canada,5
011908,00748,0459,2025-12-16,34.2,77.0,USA,
011909,08126,0563,2024-02-16,363.1,87.0,USA,4
011910,05861,0551,2024-09-12,,45.1,USA,
011911,03974,0657,2025-09-27,57.2,52.9,Canada,
011912,09746,0616,2024-07-08,25.6,18.4,USA,
011913,01616,0884,2025-10-12,8.6,22.9,USA,
011914,03755,0060,2024-01-13,7.1,61.6,USA,
011915,05507,0774,2025-07-07,28.4,89.3,Canada,
011916,04222,0558,2024-05-21,58.0,14.8,USA,
011917,05292,0837,2025-11-25,84.2,73.7,Canada,
011918,05855,0289,2024-07-25,28.7,26.3,USA,
011919,00217,0341,2025-07-05,16.0,82.3,USA,
011920,01360,0117,2025-10-23,170.5,53.2,USA,
011921,03775,0695,2024-04-19,176.5,17.9,USA,
011922,05418,0633,2024-09-04,,21.2,USA,4
011923,04928,0713,2024-09-28,62.9,10.1,USA,
011924,04430,0161,2025-01-14,55.7,33.2,Canada,
011925,04607,0709,2025-12-13,83.0,14.1,USA,
011926,04479,0788,2025-04-11,25.7,51.1,Canada,
011927,01897,0663,2024-01-19,,6.4,USA,
011928,07367,0293,2025-12-16,36.4,14.4,USA,
011929,04428,0482,2024-05-17,35.4,70.8,USA,
011930,05362,0464,2024-09-25,32.4,13.0,Canada,
011931,09092,0256,2025-10-05,31.2,76.5,USA,
011932,00642,0174,2024-05-08,96.6,47.1,USA,2
011933,05347,0795,2025-07-31,85.5,89.2,Canada,5
011934,04730,0831,2024-11-07,34.8,11.5,USA,3
011935,03628,0388,2025-05-17,279.4,1.3,Canada,
011936,06595,0826,2024-11-01,,94.3,USA,
011937,08388,0271,2025-11-15,,66.9,USA,
011938,03276,0852,2025-12-01,12.7,59.4,Canada,
011939,04051,0826,2025-12-27,45.5,46.3,USA,
011940,04554,0947,2025-07-14,63.9,32.6,USA,
011941,04926,0235,2025-07-12,,75.3,Canada,
011942,02305,0572,2024-10-23,41.0,,USA,
011943,03344,0709,2025-06-12,107.2,68.0,USA,5
011944,02057,0744,2024-03-17,37.4,0.2,USA,
011945,02809,0384,2025-08-13,10.8,44.5,USA,5
011946,07093,0592,2025-11-23,25.5,68.4,Canada,
011947,09417,0930,2025-11-02,,3.0,USA,
011948,07227,0623,2025-09-20,29.4,18.4,USA,5
011949,00887,0462,2024-09-19,95.9,27.4,Canada,
011950,08585,0347,2024-06-24,31.5,78.0,Canada,
011951,09868,0194,2025-08-13,16.4,2.1,USA,
011952,07721,0249,2024-07-28,,10.4,Canada,
011953,02447,0157,2024-06-22,19.6,63.3,USA,5
011954,03906,0517,2025-11-30,10.6,82.0,Canada,
011955,06475,0092,2024-03-21,33.4,59.3,USA,
011956,03592,0514,2025-05-21,27.7,45.8,Canada,
011957,02182,0738,2025-03-02,55.6,15.4,Canada,
011958,05012,0771,2025-07-26,37.8,85.1,USA,
011959,05031,0553,2025-07-10,39.8,69.9,USA,
011960,00355,0150,2025-03-23,94.2,70.0,USA,
011961,02632,0062,2025-01-22,133.6,44.0,USA,
011962,01522,0881,2024-03-03,33.1,,Canada,
011963,02673,0304,2025-11-27,9.2,87.3,USA,
011964,02338,0986,2025-10-15,24.5,37.9,USA,
011965,06969,0883,2025-03-11,87.4,77.8,USA,
011966,00629,0389,2024-08-23,125.5,22.1,USA,
011967,07163,0132,2025-02-28,17.1,34.4,USA,
011968,02680,0485,2025-08-13,47.1,49.1,USA,2
011969,05267,0801,2025-12-02,68.3,80.8,USA,1
011970,04423,0081,2025-08-20,56.4,42.2,Canada,
011971,09631,0050,2024-04-26,30.0,68.2,USA,
011972,07464,0115,2024-07-10,,,USA,
011973,09614,0776,2024-03-03,54.6,80.0,Canada,
011974,01127,0432,2024-01-30,170.3,39.9,Canada,
011975,01781,0397,2025-04-20,26.9,48.0,USA,3
011976,09724,0282,2024-08-08,34.4,55.2,USA,
011977,09425,0435,2024-08-26,50.8,49.4,Canada,
011978,06572,0291,2024-01-28,,75.7,Canada,
011979,08585,0687,2024-09-14,,29.1,USA,4
011980,00826,0236,2025-02-18,51.9,16.3,USA,
011981,07277,0239,2024-02-20,104.1,2.9,USA,
011982,02396,0960,2025-08-07,44.7,50.2,USA,
011983,04146,0617,2024-06-11,51.5,8.1,USA,4
011984,07060,0283,2024-07-26,145.4,6.5,USA,4
011985,05493,0814,2024-04-01,98.0,4.9,Canada,4
011986,07112,0290,2024-04-18,83.0,6.1,Canada,1
011987,09985,0703,2025-10-20,25.4,51.4,USA,
011988,06793,0760,2025-05-08,40.5,84.2,USA,1
011989,09556,0496,2024-07-20,20.1,61.0,Canada,
011990,03552,0094,2024-05-03,123.1,63.2,USA,
011991,07712,0731,2024-09-17,23.5,,USA,
011992,03629,0939,2025-08-29,113.3,28.4,USA,
011993,01566,0985,2024-08-15,20.8,5.1,USA,
011994,03668,0221,2025-03-24,,59.0,USA,
011995,06460,0119,2024-10-06,52.3,36.8,USA,
011996,04097,0152,2024-01-16,35.2,57.4,USA,
011997,01020,0017,2024-10-14,67.9,35.0,USA,
011998,07929,0252,2024-06-21,49.5,41.8,USA,
011999,09477,0812,2024-09-19,31.3,88.2,USA,2
012000,08255,0706,2024-08-24,,70.0,Canada,3
012001,05966,0829,2024-01-21,16.4,28.2,USA,
012002,02270,0424,2025-11-23,16.1,81.7,Canada,
012003,08836,0208,2024-07-24,44.7,,USA,
012004,04722,0259,2025-06-04,67.8,87.3,Canada,
012005,08409,0279,2025-11-17,72.3,31.4,USA,
012006,00196,0647,2025-03-24,69.6,94.1,USA,1
012007,03274,0344,2024-06-07,126.3,63.5,USA,
012008,05111,0952,2024-04-08,,75.7,USA,
012009,07402,0456,2025-07-08,169.7,51.1,USA,
012010,03213,0702,2025-11-25,13.9,71.5,Canada,
012011,02756,0469,2025-12-07,,43.7,Canada,
012012,01522,0465,2024-04-30,18.3,24.8,USA,
012013,05675,0249,2024-02-11,99.9,38.8,Canada,4
012014,01081,0411,2025-09-17,64.9,99.4,USA,3
012015,05624,0382,2024-02-11,58.9,50.0,USA,
012016,00722,0299,2024-08-22,54.9,72.0,USA,
012017,01563,0332,2024-12-30,31.7,37.4,USA,
012018,00640,0217,2025-06-17,23.0,43.1,Canada,
012019,04261,0310,2025-06-18,47.0,67.6,USA,4
012020,05191,0761,2024-07-16,12.6,24.3,Canada,
012021,03737,0295,2025-03-31,,31.4,USA,
012022,07747,0756,2024-07-03,77.0,44.6,USA,
012023,00090,0351,2024-05-11,44.1,58.7,USA,
012024,01252,0170,2024-11-08,,24.9,Canada,
012025,09295,0030,2024-09-14,104.6,49.5,USA,
012026,04704,0170,2024-08-15,95.7,63.2,Canada,
012027,00349,0996,2024-02-01,43.9,86.6,USA,
012028,04053,0561,2024-02-14,105.2,20.8,USA,
012029,02942,0617,2025-11-05,51.3,42.2,USA,3
012030,08438,0854,2025-05-31,48.9,9.9,Canada,
012031,00272,0655,2024-11-26,101.8,,USA,
012032,02031,0855,2025-04-01,21.4,41.0,USA,
012033,07837,0354,2024-12-24,119.7,78.5,Canada,
012034,09658,0555,2024-03-06,50.9,65.1,Canada,1
012035,09388,0419,2024-03-26,59.1,28.2,Canada,
012036,07042,0084,2025-11-28,155.4,90.8,USA,
012037,05176,0499,2025-05-31,283.1,96.8,USA,
012038,09807,0554,2025-08-27,,15.4,Canada,
012039,01127,0861,2024-11-21,,40.8,Canada,
012040,04380,0604,2025-09-21,18.9,73.1,USA,
012041,08709,0969,2025-01-18,76.9,11.9,Canada,3
012042,09494,0416,2025-05-14,29.9,57.6,USA,2
012043,08053,0584,2025-01-16,33.6,51.0,USA,
012044,00612,0048,2024-04-17,65.9,8.4,USA,
012045,00750,0461,2024-09-13,,10.2,USA,
012046,01857,0866,2025-03-25,73.2,7.1,USA,
012047,08592,0239,2025-04-30,6.0,99.1,USA,
012048,01527,0665,2024-10-24,,44.7,Canada,
012049,06230,0203,2024-10-03,,4.8,Canada,
012050,08512,0256,2024-07-19,11.4,22.3,Canada,
012051,08528,0536,2025-09-05,,48.3,Canada,
012052,02099,0452,2025-09-01,59.1,8.0,USA,
012053,07866,0803,2024-11-04,94.2,16.8,USA,
012054,00174,0420,2025-06-07,65.1,26.4,Canada,
012055,09834,0194,2024-10-26,110.5,41.6,Canada,
012056,00501,0222,2024-05-22,134.8,9.3,USA,
012057,03647,0680,2025-08-25,73.7,77.6,Canada,
012058,06220,0198,2025-02-03,67.3,8.4,Canada,
012059,02364,0746,2025-04-23,,74.5,Canada,3
012060,07541,0625,2025-03-15,70.2,59.4,Canada,
012061,01897,0775,2024-10-04,50.3,95.1,USA,2
012062,05760,0052,2024-09-27,31.3,51.7,Canada,
012063,09911,0845,2024-03-19,20.4,49.0,USA,
012064,01779,0811,2024-02-27,104.2,95.7,USA,3
012065,03058,0724,2024-04-18,57.2,59.5,USA,
012066,05191,0901,2024-04-08,18.6,19.8,USA,
012067,06998,0763,2024-05-24,67.7,30.3,Canada,
012068,04748,0408,2024-02-25,54.1,20.7,USA,3
012069,09287,0042,2024-06-06,107.4,77.0,USA,
012070,00046,0546,2024-04-30,57.2,,Canada,
012071,07759,0471,2025-11-12,14.4,61.6,USA,
012072,09638,0329,2024-09-07,65.0,29.1,USA,
012073,07054,0511,2024-02-01,,10.5,USA,2
012074,03202,0794,2024-05-03,35.3,20.7,Canada,2
012075,00456,0730,2025-08-08,74.7,50.1,USA,
012076,09855,0338,2025-01-03,120.7,87.4,Canada,
012077,02925,0932,2024-04-29,54.2,18.0,USA,
012078,07799,0273,2025-05-26,92.5,,USA,2
012079,00966,0255,2024-12-24,85.3,95.6,USA,
012080,04965,0709,2025-02-27,30.6,93.6,USA,
012081,01529,0518,2025-12-01,61.0,58.8,USA,
012082,02977,0034,2024-09-19,82.1,9.0,USA,4
012083,03072,0309,2024-11-07,29.3,74.5,Canada,1
012084,04870,0607,2024-07-11,100.2,69.7,Canada,
012085,06388,0165,2025-03-27,68.7,66.9,USA,
012086,02522,0660,2025-01-11,,95.2,USA,
012087,06526,0504,2024-05-02,110.8,98.4,USA,4
012088,01127,0954,2024-03-13,111.5,73.1,Canada,
012089,06633,0503,2025-03-31,84.0,29.7,Canada,
012090,05774,0204,2025-02-12,215.8,58.4,USA,3
012091,07717,0187,2025-10-16,32.1,,USA,
012092,03405,0651,2025-03-27,118.6,5.4,USA,
012093,04493,0606,2024-01-13,26.5,99.0,USA,
